,time_code,emotion_values.disgust,emotion_values.joy,emotion_values.grief,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
22,1.399999976158142,6.475856935139745e-07,0.18428947031497955,0.0,0.0,0.0,0.023343944922089577,0.0,0.0,0.0,0.020651431754231453
23,1.4333125352859497,1.7053089322871529e-06,0.1915794461965561,0.0,0.0,0.0,0.022110432386398315,0.0,0.0,0.0,0.019322536885738373
24,1.4666249752044678,3.009834244949161e-06,0.19850756227970123,0.0,0.0,0.0,0.020862963050603867,0.0,0.0,0.0,0.018067874014377594
25,1.4999375343322754,4.449513198778732e-06,0.205060675740242,0.0,0.0,0.0,0.019631320610642433,0.0,0.0,0.0,0.01688680239021778
26,1.5333125591278076,5.948699254076928e-06,0.21123775839805603,0.0,0.0,0.0,0.01843465492129326,0.0,0.0,0.0,0.015777435153722763
27,1.5666249990463257,7.4567792580637615e-06,0.2170456200838089,0.0,0.0,0.0,0.017284775152802467,0.0,0.0,0.0,0.014737098477780819
28,1.600000023841858,8.940508450905327e-06,0.22249607741832733,0.0,0.0,0.0,0.016188455745577812,0.0,0.0,0.0,0.013762670569121838
29,1.633312463760376,1.0378653314546682e-05,0.22760406136512756,0.0,0.0,0.0,0.015149058774113655,0.0,0.0,0.0,0.012850791215896606
30,1.6666250228881836,1.1758254004234914e-05,0.23238609731197357,0.0,0.0,0.0,0.01416763849556446,0.0,0.0,0.0,0.011998014524579048
31,1.7000000476837158,1.3072013643977698e-05,0.23685956001281738,0.0,0.0,0.0,0.013243724592030048,0.0,0.0,0.0,0.011200906708836555
32,1.7333124876022339,1.4316480701381806e-05,0.24104194343090057,0.0,0.0,0.0,0.012375859543681145,0.0,0.0,0.0,0.01045611035078764
33,1.7666250467300415,1.5608871763106436e-05,0.24495044350624084,0.0,0.0,0.0,0.011562018655240536,0.0,0.0,0.0,0.009760389104485512
34,1.7999999523162842,1.6906722521525808e-05,0.24860182404518127,0.0,0.0,0.0,0.010799751617014408,0.0,0.0,0.0,0.009110642597079277
35,1.8333125114440918,1.818218697735574e-05,0.2520121932029724,0.0,0.0,0.0,0.01008642464876175,0.0,0.0,0.0,0.0085039297118783
36,1.8666249513626099,1.941751361300703e-05,0.25519686937332153,0.0,0.0,0.0,0.009419336915016174,0.0,0.0,0.0,0.007937464863061905
37,1.8999375104904175,2.060191036434844e-05,0.2581704258918762,0.0,0.0,0.0,0.008795802481472492,0.0,0.0,0.0,0.007408625446259975
38,1.9333125352859497,2.1729347281507216e-05,0.2609465718269348,0.0,0.0,0.0,0.008213192224502563,0.0,0.0,0.0,0.006914944853633642
39,1.9666249752044678,2.279701948282309e-05,0.2635382413864136,0.0,0.0,0.0,0.007668972481042147,0.0,0.0,0.0,0.006454107817262411
40,2.0,2.3804293959983625e-05,0.2659575343132019,0.0,0.0,0.0,0.007160718087106943,0.0,0.0,0.0,0.0060239448212087154
41,2.0333125591278076,2.4751961973379366e-05,0.2682158052921295,0.0,0.0,0.0,0.006686126347631216,0.0,0.0,0.0,0.005622426047921181
42,2.0666251182556152,2.5641733373049647e-05,0.2703237533569336,0.0,0.0,0.0,0.006243019364774227,0.0,0.0,0.0,0.005247652530670166
43,2.0999999046325684,2.6475883714738302e-05,0.27229130268096924,0.0,0.0,0.0,0.005829344969242811,0.0,0.0,0.0,0.004897847305983305
44,2.133312463760376,0.0004138158692512661,0.273731529712677,0.0,0.0,0.0,0.0054473248310387135,0.0,0.0,0.0,0.00457135122269392
45,2.1666250228881836,0.0010459262412041426,0.2747984528541565,0.0,0.0,0.0,0.005093625281006098,0.0,0.0,0.0,0.004266613163053989
46,2.200000047683716,0.0018253108719363809,0.2756001055240631,0.0,0.0,0.0,0.004765502642840147,0.0,0.0,0.0,0.003982185386121273
47,2.2333126068115234,0.0026853270828723907,0.2762124240398407,0.0,0.0,0.0,0.00446065329015255,0.0,0.0,0.0,0.0037167156115174294
48,2.266624927520752,0.0035808223765343428,0.2766888439655304,0.0,0.0,0.0,0.004177105613052845,0.0,0.0,0.0,0.0034689409658312798
49,2.299999952316284,0.0044815875589847565,0.2770669162273407,0.0,0.0,0.0,0.00391314597800374,0.0,0.0,0.0,0.0032376828603446484
50,2.333312511444092,0.005367780104279518,0.27737316489219666,0.0,0.0,0.0,0.0036672635469585657,0.0,0.0,0.0,0.0030218404717743397
51,2.3666250705718994,0.006226728204637766,0.2776263952255249,0.0,0.0,0.0,0.0034381088335067034,0.0,0.0,0.0,0.0028203867841511965
52,2.4000000953674316,0.007050697226077318,0.27783989906311035,0.0,0.0,0.0,0.003224465763196349,0.0,0.0,0.0,0.0026323627680540085
53,2.43331241607666,0.007835335098206997,0.2780231833457947,0.0,0.0,0.0,0.00302523048594594,0.0,0.0,0.0,0.0024568731896579266
54,2.4666249752044678,0.008578581735491753,0.2781830430030823,0.0,0.0,0.0,0.002839392516762018,0.0,0.0,0.0,0.002293082419782877
55,2.4999375343322754,0.008919314481317997,0.2786926031112671,0.0,0.0,0.0,0.0026627019979059696,0.0,0.0,0.0,0.002140210708603263
56,2.5333125591278076,0.008990256115794182,0.2794203758239746,0.0,0.0,0.0,0.0024955214466899633,0.0,0.0,0.0,0.001997530460357666
57,2.5666251182556152,0.008883517235517502,0.28027620911598206,0.0,0.0,0.0,0.0023378978949040174,0.0,0.0,0.0,0.0018643620423972607
58,2.5999999046325684,0.00866282545030117,0.2811985909938812,0.0,0.0,0.0,0.0021896709222346544,0.0,0.0,0.0,0.0017400714568793774
59,2.633312463760376,0.008372101001441479,0.28214597702026367,0.0,0.0,0.0,0.0020505471620708704,0.0,0.0,0.0,0.001624066848307848
60,2.6666250228881836,0.008041435852646828,0.2830907702445984,0.0,0.0,0.0,0.0019201533868908882,0.0,0.0,0.0,0.0015157958259806037
61,2.700000047683716,0.007691287901252508,0.2840149700641632,0.0,0.0,0.0,0.0017980713164433837,0.0,0.0,0.0,0.001414742786437273
62,2.7333126068115234,0.007335415109992027,0.2849072217941284,0.0,0.0,0.0,0.0016838610172271729,0.0,0.0,0.0,0.001320426701568067
63,2.766624927520752,0.0069829197600483894,0.285760760307312,0.0,0.0,0.0,0.0015770777827128768,0.0,0.0,0.0,0.0012323982082307339
64,2.799999952316284,0.0066396803595125675,0.2865719497203827,0.0,0.0,0.0,0.001477282727137208,0.0,0.0,0.0,0.0011502383276820183
65,2.833312511444092,0.006309353280812502,0.2873392403125763,0.0,0.0,0.0,0.001384048955515027,0.0,0.0,0.0,0.00107355578802526
66,2.8666250705718994,0.011962124146521091,0.2820953130722046,0.0,0.0,0.0,0.0012964250054210424,0.0,0.0,0.0,0.0010019855108112097
67,2.899937391281128,0.02141079679131508,0.2730289697647095,0.0,0.0,0.0,0.0012142184423282743,0.0,0.0,0.0,0.0009351864573545754
68,2.93331241607666,0.03315048664808273,0.2616465985774994,0.0,0.0,0.0,0.001137195504270494,0.0,0.0,0.0,0.0008728406392037868
69,2.9666249752044678,0.046152178198099136,0.24897876381874084,0.0,0.0,0.0,0.0010650994954630733,0.0,0.0,0.0,0.0008146513137035072
70,3.0,0.05971834436058998,0.23572444915771484,0.0,0.0,0.0,0.0009976645233109593,0.0,0.0,0.0,0.0007603412377648056
71,3.0333125591278076,0.07338197529315948,0.2223520427942276,0.0,0.0,0.0,0.0009346232982352376,0.0,0.0,0.0,0.0007096518529579043
72,3.0666251182556152,0.08683601766824722,0.20916995406150818,0.0,0.0,0.0,0.000875713536515832,0.0,0.0,0.0,0.0006623417139053345
73,3.0999999046325684,0.0998840481042862,0.19637581706047058,0.0,0.0,0.0,0.0008206812781281769,0.0,0.0,0.0,0.0006181856151670218
74,3.133312463760376,0.11240585148334503,0.18409103155136108,0.0,0.0,0.0,0.0007692828075960279,0.0,0.0,0.0,0.0005769732524640858
75,3.1666250228881836,0.12433341145515442,0.17238472402095795,0.0,0.0,0.0,0.0007212864584289491,0.0,0.0,0.0,0.0005385084077715874
76,3.200000047683716,0.135634183883667,0.1612904816865921,0.0,0.0,0.0,0.000676472787745297,0.0,0.0,0.0,0.0005026078433729708
77,3.2333126068115234,0.1459568291902542,0.1508164405822754,0.0,0.0,0.0,0.0006336650112643838,0.0,0.0,0.00032463244860991836,0.0004739991563837975
78,3.266624927520752,0.1554339975118637,0.1409570574760437,0.0,0.0,0.0,0.0005930240149609745,0.0,0.0,0.0008548654732294381,0.00045072674402035773
79,3.299999952316284,0.16416923701763153,0.13169646263122559,0.0,0.0,0.0,0.0005546114407479763,0.0,0.0,0.0015088195214048028,0.00043140604975633323
80,3.333312511444092,0.172245055437088,0.12301228195428848,0.0,0.0,0.0,0.0005184229812584817,0.0,0.0,0.0022305254824459553,0.000415053655160591
81,3.3666250705718994,0.17972850799560547,0.11487836390733719,0.0,0.0,0.0,0.00048441137187182903,0.0,0.0,0.002982062054798007,0.00040096757584251463
82,3.4000000953674316,0.1866752952337265,0.10726664215326309,0.0,0.0,0.0,0.0004525022523012012,0.0,0.0,0.003738056868314743,0.00038864382077008486
83,3.43331241607666,0.19313251972198486,0.10014831274747849,0.0,0.0,0.0,0.00042260493501089513,0.0,0.0,0.004481845069676638,0.0003777179808821529
84,3.4666249752044678,0.1991407573223114,0.093494713306427,0.0,0.0,0.0,0.00039461988490074873,0.0,0.0,0.005202782340347767,0.00036792393075302243
85,3.4999375343322754,0.20473550260066986,0.08727779984474182,0.0,0.0,0.0,0.0003684439288917929,0.0,0.0,0.005894371308386326,0.0003590652486309409
86,3.5333125591278076,0.20994818210601807,0.08147052675485611,0.0,0.0,0.0,0.00034397345734760165,0.0,0.0,0.006552954204380512,0.0003509947855491191
87,3.5666251182556152,0.21480700373649597,0.07604703307151794,0.0,0.0,0.0,0.00032110660686157644,0.0,0.0,0.0071768020279705524,0.00034360072459094226
88,3.5999999046325684,0.21465550363063812,0.07102308422327042,0.0,0.0,0.0,0.0002997448027599603,0.0,0.0,0.007479669060558081,0.00033189792884513736
89,3.633312463760376,0.21123358607292175,0.06636065989732742,0.0,0.0,0.0,0.00027979351580142975,0.0,0.0,0.007566772401332855,0.0003176141472067684
90,3.6666250228881836,0.2057434618473053,0.06202767789363861,0.0,0.0,0.0,0.0002611628151498735,0.0,0.0,0.007511167321354151,0.0003019298310391605
91,3.700000047683716,0.1990119069814682,0.057996589690446854,0.0,0.0,0.0,0.00024376751389354467,0.0,0.0,0.007363438606262207,0.00028564411331899464
92,3.7333126068115234,0.1916039139032364,0.054243359714746475,0.0,0.0,0.0,0.0002275272272527218,0.0,0.0,0.007158476859331131,0.0002692912530619651
93,3.766624927520752,0.18390214443206787,0.05074673146009445,0.0,0.0,0.0,0.00021236635802779347,0.0,0.0,0.006920222658663988,0.00025322154397144914
94,3.799999952316284,0.1761624664068222,0.04748767986893654,0.0,0.0,0.0,0.00019821392197627574,0.0,0.0,0.006664981134235859,0.00023765824153088033
95,3.833312511444092,0.16855283081531525,0.04444902762770653,0.0,0.0,0.0,0.00018500340229365975,0.0,0.0,0.006403747480362654,0.00022273705690167844
96,3.8666250705718994,0.16118033230304718,0.04161514341831207,0.0,0.0,0.0,0.00017267247312702239,0.0,0.0,0.006143822334706783,0.00020853379101026803
97,3.899937391281128,0.15411020815372467,0.03897172212600708,0.0,0.0,0.0,0.00016116281040012836,0.0,0.0,0.005889951717108488,0.00019508365949150175
98,3.93331241607666,0.1473790556192398,0.03650559484958649,0.0,0.0,0.0,0.000150419888086617,0.0,0.0,0.005645113065838814,0.0001823945640353486
99,3.9666249752044678,0.1401086449623108,0.03417288511991501,0.0,0.0,0.0,0.00014039280358701944,0.0,0.0,0.0053784893825650215,0.000170456463820301
100,4.0,0.1326313316822052,0.03197399899363518,0.0,0.0,0.0,0.00013103389937896281,0.0,0.0,0.005102963652461767,0.0001592477783560753
101,4.0333123207092285,0.12516836822032928,0.029906513169407845,0.0,0.0,0.0,0.0001222987484652549,0.0,0.0,0.004827133845537901,0.00014873981126584113
102,4.066625118255615,0.11786407232284546,0.02796623297035694,0.0,0.0,0.0,0.0001141457978519611,0.0,0.0,0.004556620959192514,0.0001388998207403347
103,4.099999904632568,0.11080950498580933,0.026147862896323204,0.0,0.0,0.0,0.00010653629578882828,0.0,0.0,0.00429499289020896,0.00012969301315024495
104,4.133312702178955,0.10405919700860977,0.024445509538054466,0.0,0.0,0.0,9.943402255885303e-05,0.0,0.0,0.0040444014593958855,0.00012108404189348221
105,4.166625022888184,0.09764266759157181,0.022852998226881027,0.0,0.0,0.0,9.280519589083269e-05,0.0,0.0,0.003806032706052065,0.0001130378368543461
106,4.199999809265137,0.09157253801822662,0.021364104002714157,0.0,0.0,0.0,8.661825268063694e-05,0.0,0.0,0.0035804167855530977,0.00010552023013588041
107,4.233312606811523,0.08585013449192047,0.019972681999206543,0.0,0.0,0.0,8.08437544037588e-05,0.0,0.0,0.0033676449675112963,9.849832713371143e-05
108,4.266624927520752,0.08046934753656387,0.018672769889235497,0.0,0.0,0.0,7.545421249233186e-05,0.0,0.0,0.0031675202772021294,9.19407102628611e-05
109,4.300000190734863,0.07541937381029129,0.01745864376425743,0.0,0.0,0.0,7.042395736789331e-05,0.0,0.0,0.002979660639539361,8.581758447689936e-05
110,4.333312511444092,0.07166628539562225,0.021245703101158142,0.0,0.0,0.0,7.087435369612649e-05,0.0,0.0,0.0027973323594778776,8.010079909581691e-05
111,4.36662483215332,0.0688355565071106,0.028224462643265724,0.0,0.0,0.0,7.489643030567095e-05,0.0,0.0,0.00262226490303874,7.476381142623723e-05
112,4.400000095367432,0.06666404753923416,0.037148892879486084,0.0,0.0,0.0,8.117156539810821e-05,0.0,0.0,0.0024554419796913862,6.978170131333172e-05
113,4.43331241607666,0.06496666371822357,0.04716600477695465,0.0,0.0,0.0,8.87932037585415e-05,0.0,0.0,0.002297342289239168,6.513109110528603e-05
114,4.466625213623047,0.06361299008131027,0.05769665911793709,0.0,0.0,0.0,9.714212501421571e-05,0.0,0.0,0.002148103667423129,6.0790072893723845e-05
115,4.499937534332275,0.06251093745231628,0.06835221499204636,0.0,0.0,0.0,0.00010579921217868105,0.0,0.0,0.0020076390355825424,5.673813939210959e-05
116,4.5333123207092285,0.061595331877470016,0.07887625694274902,0.0,0.0,0.0,0.00011448450095485896,0.0,0.0,0.0018757159123197198,5.295611117617227e-05
117,4.566625118255615,0.0608198419213295,0.08910390734672546,0.0,0.0,0.0,0.00012301451351959258,0.0,0.0,0.0017520118271932006,4.942606756230816e-05
118,4.599999904632568,0.06015140935778618,0.09893335402011871,0.0,0.0,0.0,0.00013127246347721666,0.0,0.0,0.0016361515736207366,4.6131252020131797e-05
119,4.633312702178955,0.05956628546118736,0.10830605775117874,0.0,0.0,0.0,0.00013918752665631473,0.0,0.0,0.0015277332859113812,4.305601032683626e-05
120,4.666625022888184,0.05904729291796684,0.11719289422035217,0.0,0.0,0.0,0.00014672026736661792,0.0,0.0,0.0014263452030718327,4.018573235953227e-05
121,4.699999809265137,0.05772961303591728,0.12644463777542114,0.0,0.0,0.0,0.00015126753714866936,0.0,0.0,0.0013315781252458692,3.7506768421735615e-05
122,4.733312606811523,0.055916476994752884,0.13574975728988647,0.0,0.0,0.0,0.00015377334784716368,0.0,0.0,0.0012430320493876934,3.500638194964267e-05
123,4.766624927520752,0.05381591245532036,0.14490363001823425,0.0,0.0,0.0,0.00015489532961510122,0.0,0.0,0.0011603214079514146,3.267266583861783e-05
124,4.800000190734863,0.051569562405347824,0.15377560257911682,0.0,0.0,0.0,0.00015509073273278773,0.0,0.0,0.0010830772807821631,3.0494516977341846e-05
125,4.833312511444092,0.04927289858460426,0.16228598356246948,0.0,0.0,0.0,0.00015467687626369298,0.0,0.0,0.0010109496070072055,2.8461572583182715e-05
126,4.86662483215332,0.04698929190635681,0.17038990557193756,0.0,0.0,0.0,0.0001538732321932912,0.0,0.0,0.0009436071268282831,2.656414835655596e-05
127,4.899937629699707,0.04475989192724228,0.1780661940574646,0.0,0.0,0.0,0.00015283102402463555,0.0,0.0,0.0008807378471828997,2.4793216653051786e-05
128,4.93331241607666,0.042610496282577515,0.18530957400798798,0.0,0.0,0.0,0.00015165377408266068,0.0,0.0,0.0008220485760830343,2.3140342818805948e-05
129,4.966625213623047,0.04055635258555412,0.19212526082992554,0.0,0.0,0.0,0.00015041185542941093,0.0,0.0,0.0007672638748772442,2.1597657905658707e-05
130,5.0,0.038605526089668274,0.19852519035339355,0.0,0.0,0.0,0.00014915253268554807,0.0,0.0,0.0007161259418353438,2.015781865338795e-05
131,5.0333123207092285,0.036761220544576645,0.20452553033828735,0.0,0.0,0.0,0.0001479070051573217,0.0,0.0,0.000668393331579864,1.8813965652952902e-05
132,5.066625118255615,0.03482182323932648,0.210351824760437,0.0,0.0,0.0,0.00014495030336547643,0.0,0.0,0.0006238401401787996,1.75597033376107e-05
133,5.099999904632568,0.03285908326506615,0.21594789624214172,0.0,0.0,0.0,0.00014093477511778474,0.0,0.0,0.0005822553066536784,1.6389058146160096e-05
134,5.133312702178955,0.030920352786779404,0.22128160297870636,0.0,0.0,0.0,0.0001363077899441123,0.0,0.0,0.0005434413906186819,1.5296454876079224e-05
135,5.166625022888184,0.029036080464720726,0.2263372540473938,0.0,0.0,0.0,0.0001313738466706127,0.0,0.0,0.0005072142230346799,1.4276693036663346e-05
136,5.199999809265137,0.02722507156431675,0.2311101108789444,0.0,0.0,0.0,0.00012633805454242975,0.0,0.0,0.0004734014510177076,1.332491410721559e-05
137,5.233312606811523,0.025498149916529655,0.23560278117656708,0.0,0.0,0.0,0.00012133641575928777,0.0,0.0,0.0004418424505274743,1.2436586075637024e-05
138,5.266624927520752,0.02386070415377617,0.23982250690460205,0.0,0.0,0.0,0.00011645713675534353,0.0,0.0,0.0004123869875911623,1.1607480701059103e-05
139,5.300000190734863,0.022314464673399925,0.2437795251607895,0.0,0.0,0.0,0.00011175538384122774,0.0,0.0,0.00038489504368044436,1.0833648047992028e-05
140,5.333312511444092,0.020858734846115112,0.24748578667640686,0.0,0.0,0.0,0.00010726365871960297,0.0,0.0,0.0003592357679735869,1.0111405572388321e-05
141,5.36662483215332,0.01949125900864601,0.2509540915489197,0.0,0.0,0.0,0.00010299897257937118,0.0,0.0,0.00033528695348650217,9.437311746296473e-06
142,5.400000095367432,0.018208784982562065,0.25419753789901733,0.0,0.0,0.0,9.896791016217321e-05,0.0,0.0,0.000312934658722952,8.808157872408628e-06
143,5.43331241607666,0.017007824033498764,0.2572290301322937,0.0,0.0,0.0,9.510891686659306e-05,0.0,0.0,0.0002920724800787866,8.220947165682446e-06
144,5.466625213623047,0.01588413491845131,0.26006144285202026,0.0,0.0,0.0,9.143951319856569e-05,0.0,0.0,0.0002726010570768267,7.672883839404676e-06
145,5.499937534332275,0.014833402819931507,0.2627071440219879,0.0,0.0,0.0,8.796736801741645e-05,0.0,0.0,0.00025442775222472847,7.161358553275932e-06
146,5.5333123207092285,0.013851352967321873,0.2651779055595398,0.0,0.0,0.0,8.469353633699939e-05,0.0,0.0,0.00023746592341922224,6.683935225737514e-06
147,5.566625118255615,0.012933814898133278,0.26748496294021606,0.0,0.0,0.0,8.161475125234574e-05,0.0,0.0,0.00022163490939419717,6.238339210540289e-06
148,5.599999904632568,0.012076775543391705,0.26963895559310913,0.0,0.0,0.0,7.872496644267812e-05,0.0,0.0,0.0002068592730211094,5.822450020787073e-06
149,5.633312702178955,0.01127640251070261,0.2716498374938965,0.0,0.0,0.0,7.60164693929255e-05,0.0,0.0,0.0001930686557898298,5.434286322270054e-06
150,5.666625022888184,0.010529059916734695,0.27352702617645264,0.0,0.0,0.0,7.348056533373892e-05,0.0,0.0,0.0001801974285626784,5.0720004765025806e-06
151,5.699999809265137,0.009831310249865055,0.27527931332588196,0.0,0.0,0.0,7.110815931810066e-05,0.0,0.0,0.00016818426956888288,4.733867172035389e-06
152,5.733312606811523,0.009179916232824326,0.27691492438316345,0.0,0.0,0.0,6.88900108798407e-05,0.0,0.0,0.00015697198978159577,4.41827614849899e-06
153,5.766624927520752,0.008571836166083813,0.2784416377544403,0.0,0.0,0.0,6.681700324406847e-05,0.0,0.0,0.00014650718367192894,4.123724465898704e-06
154,5.800000190734863,0.008004546165466309,0.27986642718315125,0.0,0.0,0.0,6.478258001152426e-05,0.0,0.0,0.0001367400400340557,3.848809228657046e-06
155,5.833312511444092,0.007475252728909254,0.28119608759880066,0.0,0.0,0.0,6.28140551270917e-05,0.0,0.0,0.00012762403639499098,3.592222128645517e-06
156,5.86662483215332,0.006981368642300367,0.2824370563030243,0.0,0.0,0.0,6.092795229051262e-05,0.0,0.0,0.00011911577166756615,3.3527405776112573e-06
157,5.899937629699707,0.006520496215671301,0.2835952341556549,0.0,0.0,0.0,5.913342101848684e-05,0.0,0.0,0.00011117471876787022,3.129224523945595e-06
158,5.93331241607666,0.006090409588068724,0.2846761643886566,0.0,0.0,0.0,5.7434604968875647e-05,0.0,0.0,0.0001037630790960975,2.9206096314737806e-06
159,5.966625213623047,0.005689037498086691,0.2856850028038025,0.0,0.0,0.0,5.5832304497016594e-05,0.0,0.0,9.684553515398875e-05,2.725902277234127e-06
160,6.0,0.005314453039318323,0.28662657737731934,0.0,0.0,0.0,5.432509715319611e-05,0.0,0.0,9.038916323333979e-05,2.5441754587518517e-06
161,6.0333123207092285,0.004964862018823624,0.2875053584575653,0.0,0.0,0.0,5.291017077979632e-05,0.0,0.0,8.436322241323069e-05,2.3745637918182183e-06
162,6.066625118255615,0.004638591315597296,0.28832554817199707,0.0,0.0,0.0,5.1583829190349206e-05,0.0,0.0,7.87390090408735e-05,2.2162596451380523e-06
163,6.099999904632568,0.0043340823613107204,0.2890910506248474,0.0,0.0,0.0,5.034188870922662e-05,0.0,0.0,7.348974759224802e-05,2.0685088202299085e-06
164,6.133312702178955,0.004049880895763636,0.28980550169944763,0.0,0.0,0.0,4.917992919217795e-05,0.0,0.0,6.859043060103431e-05,1.9306082776893163e-06
165,6.166625022888184,0.009778221137821674,0.28447774052619934,0.0,0.0,0.0,4.743718818644993e-05,0.0,0.0,6.497270805994049e-05,1.8019010212810826e-06
166,6.199999809265137,0.019320186227560043,0.27530890703201294,0.0,0.0,0.0,4.534984691417776e-05,0.0,0.0,6.226465484360233e-05,1.6817743926367257e-06
167,6.233312606811523,0.031162884086370468,0.26381394267082214,0.0,0.0,0.0,4.307912604417652e-05,0.0,0.0,6.020506771164946e-05,1.5696560922151548e-06
168,6.266624927520752,0.04427187144756317,0.25102919340133667,0.0,0.0,0.0,4.0734004869591445e-05,0.0,0.0,5.861034514964558e-05,1.4650122466264293e-06
169,6.300000190734863,0.057945989072322845,0.23765742778778076,0.0,0.0,0.0,3.838717384496704e-05,0.0,0.0,5.735122613259591e-05,1.3673447938344907e-06
170,6.333312511444092,0.07171584665775299,0.22416961193084717,0.0,0.0,0.0,3.6086170439375564e-05,0.0,0.0,5.6336553825531155e-05,1.2761884136125445e-06
171,6.36662483215332,0.08527284860610962,0.2108757346868515,0.0,0.0,0.0,3.3861128031276166e-05,0.0,0.0,5.5501877795904875e-05,1.191109276987845e-06
172,6.400000095367432,0.09841965138912201,0.19797441363334656,0.0,0.0,0.0,3.1730207410873845e-05,0.0,0.0,5.480149047798477e-05,1.111701976697077e-06
173,6.43331241607666,0.11103551834821701,0.18558761477470398,0.0,0.0,0.0,2.9703403924941085e-05,0.0,0.0,5.420285015134141e-05,1.037588504004816e-06
174,6.466625213623047,0.1230521872639656,0.17378468811511993,0.0,0.0,0.0,2.778515590762254e-05,0.0,0.0,5.3682655561715364e-05,9.684159749667742e-07
175,6.499937534332275,0.13443705439567566,0.16259931027889252,0.0,0.0,0.0,2.5976198230637237e-05,0.0,0.0,5.322411743691191e-05,9.038549251272343e-07
176,6.5333123207092285,0.1451355516910553,0.15208390355110168,0.0,0.0,0.0,2.4274819224956445e-05,0.0,0.0,5.367957419366576e-05,8.43597945276997e-07
177,6.566625118255615,0.15517166256904602,0.1422165334224701,0.0,0.0,0.0,2.2677757442579605e-05,0.0,0.0,5.472306293086149e-05,7.873580898376531e-07
178,6.599999904632568,0.1645742952823639,0.1329699158668518,0.0,0.0,0.0,2.1180789190111682e-05,0.0,0.0,5.6129865697585046e-05,7.348675694629492e-07
179,6.633312702178955,0.1733749955892563,0.12431376427412033,0.0,0.0,0.0,1.9779152353294194e-05,0.0,0.0,5.774589590146206e-05,6.858763867967355e-07
180,6.666625022888184,0.18160641193389893,0.1162165179848671,0.0,0.0,0.0,1.846783561632037e-05,0.0,0.0,5.946630335529335e-05,6.40151313291426e-07
181,6.699999809265137,0.1893012672662735,0.10864637047052383,0.0,0.0,0.0,1.7241749446839094e-05,0.0,0.0,6.12204967183061e-05,5.974745249659463e-07
